train/critic_loss,train/ent_coef,train/ent_coef_loss,time/time_elapsed,train/actor_loss,time/fps,time/episodes,train/learning_rate,train/n_updates,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
5.507038116455078,0.08030755072832108,-0.6202776432037354,16912,-67.21683502197266,17,2648,0.0003,287488,287589,159.86613758,120.86,,
9.438295364379883,0.07981818169355392,0.00127372145652771,,-63.26313781738281,,,0.0003,287899,288000,,,303.22484701333235,236.6
4.928803443908691,0.07982505857944489,-0.15315496921539307,16951,-64.73468017578125,16,2652,0.0003,288014,288115,160.18406005999998,121.26,,
16.59372329711914,0.07945603877305984,-0.23044368624687195,16970,-64.1402587890625,17,2656,0.0003,288517,288618,160.35718408,121.91,,
3.2148988246917725,0.07888238877058029,0.257548451423645,,-65.00125122070312,,,0.0003,288899,289000,,,305.48557366036187,237.0
4.318406105041504,0.07972569763660431,0.45508819818496704,17008,-66.06535339355469,16,2660,0.0003,289019,289120,160.05177550000002,121.44,,
3.8822519779205322,0.07925725728273392,0.5570849180221558,17026,-64.87060546875,17,2664,0.0003,289462,289563,159.5699578,120.97,,
5.372446060180664,0.0791410505771637,-0.4913190007209778,,-67.14442443847656,,,0.0003,289899,290000,,,305.6825306526509,236.0
6.531176567077637,0.07942574471235275,-0.34783363342285156,17066,-66.33387756347656,16,2668,0.0003,290027,290128,160.35169774999997,121.52,,
6.703003883361816,0.07902447134256363,-0.28915074467658997,17083,-66.00245666503906,17,2672,0.0003,290464,290565,159.62777144,120.58,,
8.883030891418457,0.07807541638612747,-0.1070089191198349,,-64.44456481933594,,,0.0003,290899,291000,,,310.1564319516059,236.8
4.827769756317139,0.07792603969573975,0.5755069255828857,17123,-64.87899780273438,17,2676,0.0003,291022,291123,158.7637053,119.92,,
5.5084686279296875,0.07760320603847504,-0.17036698758602142,17143,-67.14492797851562,17,2680,0.0003,291544,291645,159.5218002,120.87,,
2.968170642852783,0.07702407240867615,-0.3756439685821533,,-67.79615783691406,,,0.0003,291899,292000,,,326.95134800307426,246.6
11.651671409606934,0.07744383811950684,0.20728817582130432,17184,-63.27851867675781,17,2684,0.0003,292129,292230,159.642905,121.03,,
