time/total_timesteps,eval/mean_reward,eval/mean_ep_length,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/clip_fraction,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/explained_variance,train/value_loss,train/policy_gradient_loss
504000,-6.9685566000065595,161.0,,,,,,0.02237408235669136,0.781396484375,2460,0.2,1.4483274191617965,0.0003,1.5908476,0.1163630336523056,0.9201594367623329,0.2564009205205366,0.007397353262058459
505000,-6.336984013576876,161.0,,,,,,,,,,,,,,,,
505856,,,247,29,17114,-6.529202879999999,163.32,,,,,,,,,,,
506000,-6.272429220640333,161.2,,,,,,0.03072620928287506,0.772802734375,2470,0.2,1.454948278516531,0.0003,1.7170687,0.11616943031549454,0.9031210169196129,0.30653392025269566,0.02882773558376357
507000,-5.002515799341199,161.0,,,,,,,,,,,,,,,,
507904,,,248,29,17181,-6.569952969999999,163.21,,,,,,,,,,,
508000,-5.275631080566382,161.0,,,,,,-0.08448881655931473,0.769921875,2480,0.2,1.4793073236942291,0.0003,1.4899907,0.11339359730482101,0.9075107723474503,0.26488676357548685,-0.01389812011475442
509000,-4.8967482349078635,161.0,,,,,,,,,,,,,,,,
509952,,,249,29,17248,-6.36184678,163.22,,,,,,,,,,,
510000,-2.065535864877893,161.2,,,,,,0.07399459183216095,0.784326171875,2490,0.2,1.5072298809885978,0.0003,1.7927228,0.11366324871778488,0.8547806739807129,0.33726338963024316,0.03985851756006013
511000,-3.9685976581524303,161.0,,,,,,,,,,,,,,,,
512000,-3.554798296514491,161.0,,,,,,,,,,,,,,,,
512000,,,250,29,17332,-6.390301969999999,163.49,,,,,,,,,,,
513000,-5.02466052828895,161.0,,,,,,0.01208549365401268,0.76884765625,2500,0.2,1.5200708217918872,0.0003,1.6976125,0.11127419024705887,0.8617598414421082,0.38088991269469263,-0.0020702294743387027
514000,-2.9005364836295486,161.0,,,,,,,,,,,,,,,,
514048,,,251,29,17399,-6.30198347,163.23,,,,,,,,,,,
515000,-4.756593611391873,161.0,,,,,,0.10465928912162781,0.768505859375,2510,0.2,1.5700907193124294,0.0003,1.8892789,0.10845713317394257,0.8978698998689651,0.2519697757670656,0.011845570139121265
516000,-3.1157322717470377,161.0,,,,,,,,,,,,,,,,
516096,,,252,29,17466,-6.261706090000001,164.84,,,,,,,,,,,
517000,-6.035142734365218,161.0,,,,,,-0.020985864102840424,0.78359375,2520,0.2,1.6086430914700032,0.0003,2.1939702,0.10749831795692444,0.900740809738636,0.3004918216378428,0.008369987936748657
518000,-3.8865346383128783,161.0,,,,,,,,,,,,,,,,
518144,,,253,29,17533,-6.086776040000002,164.83,,,,,,,,,,,
519000,-5.798527600283705,161.0,,,,,,0.024443931877613068,0.782275390625,2530,0.2,1.6191808044910432,0.0003,1.6032386,0.10684716701507568,0.9122099280357361,0.21858821486821398,0.020454127641278318
520000,-7.027463950190577,161.0,,,,,,,,,,,,,,,,
520192,,,254,29,17602,-6.0853314,165.18,,,,,,,,,,,
521000,-6.3950510496481,161.0,,,,,,-0.042395222932100296,0.7587890625,2540,0.2,1.6488917365670204,0.0003,1.1490533,0.10447545349597931,0.8977975025773048,0.26977082672528924,-0.009983290787204169
522000,-4.412036673852708,161.0,,,,,,,,,,,,,,,,
522240,,,255,29,17671,-6.120825129999999,165.17,,,,,,,,,,,
523000,-4.8997679224361494,161.0,,,,,,-0.061684951186180115,0.76337890625,2550,0.2,1.6786556452512742,0.0003,1.6338167,0.10403706878423691,0.9135790914297104,0.22242535980185493,0.0017036967125022783
524000,-4.134746889464441,161.2,,,,,,,,,,,,,,,,
524288,,,256,29,17738,-5.741580020000002,165.17,,,,,,,,,,,
525000,-6.090683979757887,161.0,,,,,,0.02377309650182724,0.75458984375,2560,0.2,1.7028055846691132,0.0003,1.7242799,0.1018591970205307,0.8930686339735985,0.31497405756963415,-0.000106221460737288
526000,-5.798362213958171,161.2,,,,,,,,,,,,,,,,
526336,,,257,29,17806,-5.71771151,165.17,,,,,,,,,,,
527000,-5.5838670822726275,161.0,,,,,,-0.0002029314637184143,0.77802734375,2570,0.2,1.7321006551384925,0.0003,1.9473464,0.1011289656162262,0.9103126898407936,0.21582614743383602,0.03714164150587749
528000,-5.157746681654681,161.0,,,,,,,,,,,,,,,,
528384,,,258,29,17874,-5.649576629999999,163.56,,,,,,,,,,,
529000,-6.878570399568707,161.0,,,,,,-0.0019171684980392456,0.772265625,2580,0.2,1.7526114664971828,0.0003,1.6622967,0.09960044920444489,0.8975206986069679,0.3133177621755749,0.010159147789818235
530000,-5.079986548261513,160.8,,,,,,,,,,,,,,,,
530432,,,259,29,17942,-5.570028010000001,163.55,,,,,,,,,,,
531000,-3.791933049085492,161.0,,,,,,-0.001163393259048462,0.80458984375,2590,0.2,1.7649545945227145,0.0003,2.176826,0.09956662356853485,0.9038600772619247,0.2425966324051842,0.026556445957976394
532000,-5.369519743698038,161.0,,,,,,,,,,,,,,,,
532480,,,260,29,18009,-5.83582631,163.55,,,,,,,,,,,
533000,-7.605286949601577,161.0,,,,,,-0.022265776991844177,0.766796875,2600,0.2,1.7905428752303123,0.0003,2.1772509,0.09718917310237885,0.9142820835113525,0.22470813581021504,0.0091679620614741
534000,-6.143935865815729,161.0,,,,,,,,,,,,,,,,
534528,,,261,29,18077,-5.58333007,163.38,,,,,,,,,,,
535000,-4.6004696449796025,161.0,,,,,,0.11823908984661102,0.769873046875,2610,0.2,1.815633974224329,0.0003,1.6912442,0.09735919535160065,0.9273677170276642,0.25729428126942366,0.026055205955344718
536000,-5.676166312921123,161.0,,,,,,,,,,,,,,,,
536576,,,262,29,18144,-5.26972297,163.21,,,,,,,,,,,
537000,-5.356306654193759,161.0,,,,,,0.005352791398763657,0.7587890625,2620,0.2,1.8193059042096138,0.0003,1.7896534,0.09703052788972855,0.9096419140696526,0.23919751358916982,0.022500778589164838
538000,-5.735270110824058,161.0,,,,,,,,,,,,,,,,
538624,,,263,29,18211,-5.09625934,165.17,,,,,,,,,,,
539000,-6.433803272915247,161.0,,,,,,0.005804188549518585,0.7701171875,2630,0.2,1.8292812995612622,0.0003,1.3722236,0.09644526988267899,0.911359466612339,0.23580223740427755,0.02534076696902048
540000,-5.374413016324979,161.0,,,,,,,,,,,,,,,,
540672,,,264,29,18280,-4.992999159999999,164.84,,,,,,,,,,,
541000,-3.7992910168897653,161.0,,,,,,-0.010300826281309128,0.754736328125,2640,0.2,1.839245706051588,0.0003,1.4721845,0.09547692537307739,0.8820689991116524,0.3252122711855918,0.016781765400082804
542000,-7.352357881378703,161.0,,,,,,,,,,,,,,,,
542720,,,265,29,18348,-4.934156870000001,163.22,,,,,,,,,,,
543000,-2.868289388155972,161.0,,,,,,-0.020963583141565323,0.7568359375,2650,0.2,1.87426265925169,0.0003,1.463063,0.09336793422698975,0.9323488101363182,0.1849166947766207,-0.012715088814729825
544000,-5.66633405002649,161.0,,,,,,,,,,,,,,,,
544768,,,266,29,18416,-5.02372941,164.83,,,,,,,,,,,
545000,-3.371141071677994,161.0,,,,,,-0.04603520780801773,0.7478515625,2660,0.2,1.9291251316666602,0.0003,1.3792026,0.09065571427345276,0.8825754597783089,0.3262551739113405,-0.009794963782769627
546000,-3.025106866942224,161.0,,,,,,,,,,,,,,,,
546816,,,267,29,18484,-5.0453062200000005,164.84,,,,,,,,,,,
547000,-5.4801970253902255,161.0,,,,,,0.04916747659444809,0.779833984375,2670,0.2,1.966886468976736,0.0003,1.9882228,0.08993614464998245,0.8889036178588867,0.2709912553720642,0.011761773095349782
548000,-4.273724977920938,161.2,,,,,,,,,,,,,,,,
548864,,,268,29,18552,-4.812668179999999,163.24,,,,,,,,,,,
549000,-6.805626867993124,161.0,,,,,,0.03561313822865486,0.78447265625,2680,0.2,1.984583541750908,0.0003,2.0907989,0.08945925533771515,0.8600267767906189,0.34048976679332554,0.03218552484177053
550000,-6.633875435495429,161.0,,,,,,,,,,,,,,,,
550912,,,269,29,18620,-5.109774430000001,163.22,,,,,,,,,,,
551000,-7.764672253959725,161.0,,,,,,-0.047122977674007416,0.771484375,2690,0.2,2.0120518527925015,0.0003,1.915894,0.08664485812187195,0.8528283089399338,0.4227164818905294,-0.01190953862387687
552000,-7.145131467973988,161.2,,,,,,,,,,,,,,,,
552960,,,270,29,18687,-5.427864089999999,163.22,,,,,,,,,,,
553000,-8.466320412393543,161.2,,,,,,-0.003532975912094116,0.80927734375,2700,0.2,2.0543805085122586,0.0003,2.7497065,0.08601255714893341,0.8812804073095322,0.4065283410076518,0.03789629567181692
554000,-5.866626234924479,161.0,,,,,,,,,,,,,,,,
555000,-9.87540241288516,160.8,,,,,,,,,,,,,,,,
555008,,,271,29,18770,-5.97927544,163.4,,,,,,,,,,,
556000,-6.187228231038898,161.0,,,,,,0.002405218780040741,0.77314453125,2710,0.2,2.074374443292618,0.0003,1.7834755,0.08462179452180862,0.8359628319740295,0.49728951111901554,-0.0031837646645726638
557000,-6.546009428057005,161.0,,,,,,,,,,,,,,,,
557056,,,272,29,18839,-6.233095100000002,162.94,,,,,,,,,,,
558000,-8.176937869074028,161.2,,,,,,0.038882214576005936,0.821044921875,2720,0.2,2.096886054426432,0.0003,2.108841,0.08454861491918564,0.8485415279865265,0.44337350490968674,0.034968250305973926
559000,-6.8702693323917625,161.0,,,,,,,,,,,,,,,,
559104,,,273,29,18906,-6.42274202,163.22,,,,,,,,,,,
560000,-6.383134121218609,161.0,,,,,,0.008284591138362885,0.7763671875,2730,0.2,2.1259843565523626,0.0003,1.870214,0.0824841558933258,0.8833117410540581,0.3663726488593966,0.00019616756471805275
561000,-7.456581887697394,161.0,,,,,,,,,,,,,,,,
561152,,,274,29,18973,-6.65922474,163.22,,,,,,,,,,,
562000,-7.989515668371314,160.8,,,,,,0.019030794501304626,0.824853515625,2740,0.2,2.1493693992495535,0.0003,2.579555,0.08180739730596542,0.8756045997142792,0.4194166222005151,0.05299495887593366
563000,-5.700866480119293,161.0,,,,,,,,,,,,,,,,
563200,,,275,29,19041,-6.981584789999999,163.55,,,,,,,,,,,
564000,-5.281273891087767,161.0,,,,,,-0.04267289116978645,0.791259765625,2750,0.2,2.165571017563343,0.0003,1.8654869,0.08131231367588043,0.8716209083795547,0.37485444168560206,0.018916219330276363
565000,-8.36298794738541,161.0,,,,,,,,,,,,,,,,
565248,,,276,29,19109,-7.298022919999998,165.18,,,,,,,,,,,
566000,-4.0786242326328646,161.0,,,,,,0.025630023330450058,0.792236328125,2760,0.2,2.197414439916611,0.0003,2.3685837,0.07965785264968872,0.8429475724697113,0.49475640376331287,0.011169024836272001
567000,-0.6506663225743978,161.0,,,,,,,,,,,,,,,,
567296,,,277,29,19176,-7.055652090000002,165.17,,,,,,,,,,,
568000,-4.493842068069353,161.0,,,,,,0.031222276389598846,0.80048828125,2770,0.2,2.2136887669563294,0.0003,1.6259068,0.0805819183588028,0.8769101873040199,0.4599906443734653,0.04130000946170185
569000,-1.1603356124403945,161.0,,,,,,,,,,,,,,,,
569344,,,278,29,19244,-6.979846129999999,165.17,,,,,,,,,,,
570000,-2.730261375462578,161.0,,,,,,-0.001795254647731781,0.786572265625,2780,0.2,2.197457165271044,0.0003,1.607947,0.08030711114406586,0.8649893403053284,0.3384214149205945,0.016031581757124512
571000,-3.2772156972017457,161.0,,,,,,,,,,,,,,,,
571392,,,279,29,19312,-6.159156519999999,163.57,,,,,,,,,,,
572000,-5.9058912661457725,161.0,,,,,,-0.01591363176703453,0.78330078125,2790,0.2,2.2076555542647838,0.0003,2.023674,0.08044858276844025,0.8925269246101379,0.3545823893044144,0.0260454461153131
573000,-5.627240125639219,161.0,,,,,,,,,,,,,,,,
573440,,,280,29,19380,-6.21294353,165.16,,,,,,,,,,,
574000,-7.791992099933123,161.0,,,,,,0.030303779989480972,0.767529296875,2800,0.2,2.224326405674219,0.0003,1.537054,0.07846145331859589,0.8758900985121727,0.3870889983489178,-0.013423579404479824
575000,-6.0924459605105765,161.0,,,,,,,,,,,,,,,,
575488,,,281,29,19448,-6.090446019999999,165.17,,,,,,,,,,,
576000,-6.998094772436161,161.0,,,,,,-0.03478298336267471,0.78212890625,2810,0.2,2.2639559127390383,0.0003,1.9748693,0.07764096558094025,0.8518394529819489,0.4551326586864889,0.017132637425675057
577000,-7.620951471701119,161.0,,,,,,,,,,,,,,,,
577536,,,282,29,19515,-6.01554477,165.17,,,,,,,,,,,
578000,-7.857008276407578,161.2,,,,,,-0.05127422511577606,0.7755859375,2820,0.2,2.2884143099188803,0.0003,1.3990502,0.07607130706310272,0.8713516145944595,0.3760497365728952,0.00043749505712185053
579000,-8.421222641304848,161.0,,,,,,,,,,,,,,,,
579584,,,283,29,19583,-5.801991040000002,165.18,,,,,,,,,,,
580000,-7.52892827746764,161.0,,,,,,0.004978969693183899,0.807421875,2830,0.2,2.3200949214398863,0.0003,1.9662349,0.07600672543048859,0.8831110522150993,0.37515792027115824,0.042922139723668803
581000,-8.147941624562373,161.2,,,,,,,,,,,,,,,,
581632,,,284,29,19650,-5.47120206,165.17,,,,,,,,,,,
582000,-7.112503007665509,161.0,,,,,,0.08506780862808228,0.794580078125,2840,0.2,2.3102591894567013,0.0003,1.549799,0.07705113291740417,0.862305760383606,0.5179178470047191,0.0407254792022286
583000,-7.794768669055339,161.0,,,,,,,,,,,,,,,,
583680,,,285,29,19718,-5.761510489999999,164.84,,,,,,,,,,,
584000,-6.292814852959419,161.4,,,,,,-0.041121818125247955,0.77353515625,2850,0.2,2.285429609566927,0.0003,2.2457523,0.07670305669307709,0.8471550792455673,0.5455015116604045,0.02515720918599982
585000,-6.186650288224337,161.0,,,,,,,,,,,,,,,,
585728,,,286,29,19785,-5.5903115,164.82,,,,,,,,,,,
586000,-1.1013928565713287,161.0,,,,,,-0.021413899958133698,0.81982421875,2860,0.2,2.287472590059042,0.0003,2.121945,0.0773097425699234,0.8479028344154358,0.4504834948224016,0.04412322105490603
587000,-4.085450328904699,161.0,,,,,,,,,,,,,,,,
587776,,,287,29,19852,-5.85651685,166.79,,,,,,,,,,,
588000,-2.4703902337350883,161.0,,,,,,-0.01218433678150177,0.786181640625,2870,0.2,2.2806703239679336,0.0003,1.5448512,0.07738396525382996,0.8834095373749733,0.3495475789764896,0.0390261946071405
589000,-2.2591992105233656,161.0,,,,,,,,,,,,,,,,
589824,,,288,29,19921,-5.254501620000001,166.44,,,,,,,,,,,
590000,-7.850930818747292,161.0,,,,,,0.09399470686912537,0.799267578125,2880,0.2,2.281283548474312,0.0003,1.9527068,0.07760307192802429,0.9087404534220695,0.3137755516683683,0.05360205094912089
591000,-8.561576289383812,161.0,,,,,,,,,,,,,,,,
591872,,,289,29,19989,-5.5651638100000005,164.84,,,,,,,,,,,
592000,-8.889757004739659,161.2,,,,,,-0.07258030772209167,0.779296875,2890,0.2,2.291487517952919,0.0003,1.5948044,0.07560983300209045,0.8570278286933899,0.45743669104995205,-0.011264156983816064
593000,-6.769777435647848,161.0,,,,,,,,,,,,,,,,
593920,,,290,29,20056,-5.61010162,164.83,,,,,,,,,,,
594000,-7.249934908699652,161.0,,,,,,0.06585237383842468,0.78984375,2900,0.2,2.3368852339684962,0.0003,1.8094481,0.07484020292758942,0.882950946688652,0.40482680601999166,0.02051706797501538
595000,-8.921204739925816,161.2,,,,,,,,,,,,,,,,
595968,,,291,29,20125,-5.741428479999999,164.81,,,,,,,,,,,
596000,-6.2891554316949625,161.0,,,,,,-0.057145267724990845,0.7822265625,2910,0.2,2.3484136715531347,0.0003,1.4445994,0.07478038966655731,0.8868670091032982,0.4412361106602475,0.009966288862051443
597000,-7.332362014076352,161.0,,,,,,,,,,,,,,,,
598000,-6.289712806257012,161.0,,,,,,,,,,,,,,,,
598016,,,292,29,20208,-5.9725389,163.32,,,,,,,,,,,
599000,-7.683378227263165,161.0,,,,,,0.11860010772943497,0.797802734375,2920,0.2,2.350076514482498,0.0003,2.2253628,0.07454589009284973,0.8307324051856995,0.6658129727467894,0.03828286032949109
600000,-9.616032036468823,161.0,,,,,,,,,,,,,,,,
600064,,,293,29,20277,-5.9322703799999985,162.85,,,,,,,,,,,
601000,-7.599423876029323,161.0,,,,,,-0.060324154794216156,0.795849609375,2930,0.2,2.369540974497795,0.0003,1.9056681,0.07311389595270157,0.8750758767127991,0.40203814215492456,0.012546259979717433
602000,-9.81099704680455,161.0,,,,,,,,,,,,,,,,
602112,,,294,29,20344,-5.83318515,162.37,,,,,,,,,,,
603000,-6.348418448931625,161.0,,,,,,0.06032152101397514,0.783154296875,2940,0.2,2.3984503634274006,0.0003,1.6976639,0.07271695137023926,0.8598669916391373,0.5783948262804188,0.012227744236588478
604000,-7.637710313929711,161.0,,,,,,,,,,,,,,,,
604160,,,295,29,20411,-6.124457399999999,161.89,,,,,,,,,,,
605000,-7.086152440829028,161.0,,,,,,0.08179982006549835,0.783642578125,2950,0.2,2.406288420408964,0.0003,1.7580061,0.0726681500673294,0.8788348808884621,0.40309811701299625,0.00792305321956519
606000,-5.272710939902026,161.0,,,,,,,,,,,,,,,,
606208,,,296,29,20479,-6.62277032,163.36,,,,,,,,,,,
607000,-8.036122204914864,161.0,,,,,,0.08990775793790817,0.782177734375,2960,0.2,2.4247845992445947,0.0003,1.6557415,0.07149957120418549,0.8728476017713547,0.5294401472434401,0.014767177304020152
608000,-6.467864711658331,161.0,,,,,,,,,,,,,,,,
608256,,,297,29,20546,-6.06047486,163.55,,,,,,,,,,,
609000,-8.943555017128528,161.0,,,,,,0.008700311183929443,0.79736328125,2970,0.2,2.450136784464121,0.0003,2.1113043,0.07059071213006973,0.8875870630145073,0.416168448550161,0.015587820499786176
610000,-8.961160533106158,161.0,,,,,,,,,,,,,,,,
610304,,,298,29,20614,-6.085682300000002,163.56,,,,,,,,,,,
611000,-5.598469472710349,161.0,,,,,,0.026058651506900787,0.79462890625,2980,0.2,2.475038382411003,0.0003,1.9496151,0.06983630359172821,0.8416327834129333,0.5611106362077407,0.028389484275248834
612000,-6.793045568313391,161.0,,,,,,,,,,,,,,,,
612352,,,299,29,20682,-6.128777169999999,163.57,,,,,,,,,,,
613000,-7.908337755619868,161.0,,,,,,0.013037063181400299,0.798583984375,2990,0.2,2.4875950083136558,0.0003,1.7335409,0.06936118006706238,0.8832571655511856,0.3807250907644629,0.019733008861658165
614000,-8.221185914140369,161.0,,,,,,,,,,,,,,,,
614400,,,300,29,20750,-6.070086050000001,163.59,,,,,,,,,,,
615000,-5.889866731624352,161.0,,,,,,0.031054120510816574,0.82001953125,3000,0.2,2.4906958766281604,0.0003,2.0904481,0.06997005641460419,0.8734298497438431,0.5109232713468372,0.05261834146513138
616000,-5.727076844800467,161.0,,,,,,,,,,,,,,,,
616448,,,301,29,20817,-5.897699520000001,165.17,,,,,,,,,,,
617000,-6.416111699468456,161.2,,,,,,-0.04867839813232422,0.78310546875,3010,0.2,2.4970149502158163,0.0003,1.9660635,0.06894931197166443,0.8523219078779221,0.5919810990220867,0.014682965815882198
618000,-7.81276353700523,161.0,,,,,,,,,,,,,,,,
618496,,,302,29,20886,-6.10065678,165.18,,,,,,,,,,,
619000,-6.885386790414486,161.0,,,,,,-0.03843499720096588,0.7810546875,3020,0.2,2.533656784892082,0.0003,1.883302,0.06740507483482361,0.8463973104953766,0.511702213762328,0.006258518315735273
620000,-4.310600857220561,161.0,,,,,,,,,,,,,,,,
620544,,,303,29,20954,-5.787055099999999,163.22,,,,,,,,,,,
621000,-8.066835270392039,160.8,,,,,,-0.004977911710739136,0.798193359375,3030,0.2,2.5582418769598005,0.0003,1.8646843,0.06702214479446411,0.8766937851905823,0.4311174055794254,0.018911164836026728
622000,-8.030702483178175,161.2,,,,,,,,,,,,,,,,
622592,,,304,29,21022,-5.61774076,163.22,,,,,,,,,,,
623000,-5.758552437780599,161.0,,,,,,-0.0010832101106643677,0.7859375,3040,0.2,2.5675510562956334,0.0003,2.0987954,0.06688467413187027,0.8813637793064117,0.5122591121471487,0.023982793313916773
624000,-7.526154272412532,161.0,,,,,,,,,,,,,,,,
624640,,,305,29,21089,-5.60247512,163.21,,,,,,,,,,,
625000,-5.822610225754761,160.8,,,,,,0.020769357681274414,0.796337890625,3050,0.2,2.5844789177179335,0.0003,1.7670573,0.06588901579380035,0.8801389038562775,0.5337349923676811,0.027708048361819237
626000,-6.400052668433636,161.0,,,,,,,,,,,,,,,,
626688,,,306,29,21157,-5.386042800000001,163.39,,,,,,,,,,,
627000,-8.75585274775367,161.0,,,,,,-0.026337219402194023,0.778125,3060,0.2,2.6148997232317925,0.0003,1.6436443,0.06456619501113892,0.8610099405050278,0.5360389875248075,0.012420818509417586
628000,-7.694256667658192,161.0,,,,,,,,,,,,,,,,
628736,,,307,29,21224,-5.456861919999999,163.22,,,,,,,,,,,
629000,-4.928749453589262,161.0,,,,,,-0.056397728621959686,0.795556640625,3070,0.2,2.6533132061362266,0.0003,1.956702,0.06334157288074493,0.7970016598701477,0.6567704765824601,0.02215311965555884
630000,-5.211795502480527,161.0,,,,,,,,,,,,,,,,
630784,,,308,29,21291,-5.470898629999999,164.82,,,,,,,,,,,
631000,-8.284703841177542,161.2,,,,,,0.049775756895542145,0.823486328125,3080,0.2,2.6756069429218767,0.0003,2.475563,0.06328149884939194,0.8488426357507706,0.5395843032980338,0.05778248368296772
632000,-7.300711290995968,161.0,,,,,,,,,,,,,,,,
632832,,,309,29,21360,-5.51863476,164.84,,,,,,,,,,,
633000,-6.99599256162328,161.0,,,,,,0.0406213216483593,0.796923828125,3090,0.2,2.6972583912312986,0.0003,2.0103521,0.06209079921245575,0.8530327826738358,0.5024021316552535,0.028828086212160996
634000,-6.667536780564115,161.0,,,,,,,,,,,,,,,,
634880,,,310,29,21428,-5.30234054,163.21,,,,,,,,,,,
635000,-5.339298479079298,161.0,,,,,,0.11194214969873428,0.795263671875,3100,0.2,2.722598000615835,0.0003,1.8809249,0.06181599944829941,0.8624668717384338,0.4991393237374723,0.03479348706023302
636000,-4.650724517240451,161.0,,,,,,,,,,,,,,,,
636928,,,311,29,21495,-6.05340056,164.83,,,,,,,,,,,
637000,-5.71254374184573,161.0,,,,,,0.012143976986408234,0.78076171875,3110,0.2,2.736066798120737,0.0003,2.7834363,0.06061309948563576,0.7628081738948822,0.6866617746069096,-0.007397329702507704
638000,-11.085518360436254,160.4,,,,,,,,,,,,,,,,
638976,,,312,29,21564,-6.92605364,164.83,,,,,,,,,,,
639000,-20.917680044812734,156.0,,,,,,0.1331590712070465,0.819287109375,3120,0.2,2.7603088915348053,0.0003,2.643069,0.06061199679970741,0.7288315296173096,0.9369402735494077,0.05151470440905541
640000,-20.570271897060593,149.6,,,,,,,,,,,,,,,,
641000,-19.221183998342894,152.8,,,,,,,,,,,,,,,,
641024,,,313,29,21646,-8.71070347,163.18,,,,,,,,,,,
642000,-11.323006483686186,154.8,,,,,,0.08908457309007645,0.817333984375,3130,0.2,2.792145173996687,0.0003,3.518997,0.058800891041755676,0.6731948256492615,1.093352873751428,0.06660470628121402
643000,-21.575306183667998,147.4,,,,,,,,,,,,,,,,
643072,,,314,29,21715,-10.97624576,161.25,,,,,,,,,,,
644000,-23.721569588334386,147.4,,,,,,0.06826776266098022,0.844970703125,3140,0.2,2.828749909251928,0.0003,4.145273,0.05852591246366501,0.6999086737632751,1.5575455214362592,0.03528546394954901
645000,-14.360874311481165,149.4,,,,,,,,,,,,,,,,
645120,,,315,29,21783,-13.95902649,156.07,,,,,,,,,,,
646000,-30.903220390116623,130.0,,,,,,0.1322636604309082,0.85625,3150,0.2,2.8383290119469167,0.0003,4.5198364,0.05799279361963272,0.6853569746017456,2.0741426086518913,0.06630430751829408
647000,-30.608040206532316,138.8,,,,,,,,,,,,,,,,
647168,,,316,29,21854,-17.7479127,149.83,,,,,,,,,,,
648000,-26.085107298418734,139.2,,,,,,0.1158483475446701,0.85537109375,3160,0.2,2.8547108635306357,0.0003,4.420326,0.05784427747130394,0.7724055647850037,1.7105922273360192,0.07129149329848587
649000,-21.252449212681494,144.6,,,,,,,,,,,,,,,,
649216,,,317,29,21923,-21.52382951,145.66,,,,,,,,,,,
650000,-29.735583278890772,144.4,,,,,,0.2255251258611679,0.85556640625,3170,0.2,2.876379866153002,0.0003,6.6695585,0.05715096741914749,0.7349070310592651,2.2934290123172105,0.05538858348154463
651000,-30.769720662956388,123.8,,,,,,,,,,,,,,,,
651264,,,318,29,21995,-24.827561069999998,135.57,,,,,,,,,,,
652000,-30.069356486149626,132.8,,,,,,0.33736884593963623,0.869384765625,3180,0.2,2.8838204562664034,0.0003,5.6652303,0.057003844529390335,0.7498120367527008,2.589526275917888,0.08684232326922939
653000,-31.342019834942768,133.8,,,,,,,,,,,,,,,,
653312,,,319,29,22067,-27.6267087,127.96,,,,,,,,,,,
654000,-27.43777377830338,140.2,,,,,,0.40873825550079346,0.84462890625,3190,0.2,2.8939813174307347,0.0003,5.2239585,0.05656766518950462,0.8026252686977386,1.8152401483617724,0.08480827202438376
655000,-30.99455352518271,133.4,,,,,,,,,,,,,,,,
655360,,,320,29,22136,-29.093997840000007,124.22,,,,,,,,,,,
656000,-30.968051416760865,114.8,,,,,,0.16396328806877136,0.857861328125,3200,0.2,2.8993090532720087,0.0003,6.9341826,0.05665923282504082,0.8435425758361816,1.2935513940639793,0.10320175200467929
657000,-30.47792581396061,108.8,,,,,,,,,,,,,,,,
657408,,,321,29,22207,-29.462671640000007,118.83,,,,,,,,,,,
658000,-28.837075133434702,93.6,,,,,,0.3290466368198395,0.85927734375,3210,0.2,2.8947544999420645,0.0003,5.9746523,0.05700431019067764,0.7892227470874786,1.8575990875251591,0.13012535235611722
659000,-29.630067272873568,96.8,,,,,,,,,,,,,,,,
659456,,,322,29,22277,-29.176520449999998,114.2,,,,,,,,,,,
660000,-29.560669331582904,67.6,,,,,,0.4226350486278534,0.887255859375,3220,0.2,2.8615223698318006,0.0003,4.1973877,0.05844683200120926,0.6024679243564606,2.5433136499486864,0.13689501239568927
661000,-29.20087188910984,65.8,,,,,,,,,,,,,,,,
661504,,,323,29,22351,-29.355840179999994,103.37,,,,,,,,,,,
662000,-29.174632705202384,61.2,,,,,,0.03662819042801857,0.859375,3230,0.2,2.840359539538622,0.0003,4.634555,0.05753467231988907,0.7475027740001678,1.307512317574583,0.05706647767801769
663000,-28.750004533426544,61.0,,,,,,,,,,,,,,,,
663552,,,324,29,22435,-29.028329950000003,84.19,,,,,,,,,,,
664000,-28.57464832008991,60.2,,,,,,-0.02753559872508049,0.8509765625,3240,0.2,2.8874483525753023,0.0003,7.4045916,0.05544399470090866,0.8978311344981194,0.5027088295551948,0.0426623682375066
665000,-28.615572555191466,60.4,,,,,,,,,,,,,,,,
665600,,,325,29,22517,-29.082186630000006,70.22,,,,,,,,,,,
666000,-28.640758083022956,71.4,,,,,,-0.03342960402369499,0.8291015625,3250,0.2,2.9626559153199197,0.0003,12.564201,0.05400429666042328,0.9658122844994068,0.34554499896476043,0.01942564633063739
667000,-28.548836179247882,73.2,,,,,,,,,,,,,,,,
667648,,,326,29,22593,-28.786471660000007,65.17,,,,,,,,,,,
668000,-29.05603007841346,85.4,,,,,,0.02646677941083908,0.804638671875,3260,0.2,2.9929144948720934,0.0003,1.8409896,0.05390588194131851,0.9414243586361408,0.5978934302693233,0.02471187047631247
669000,-28.631824506566772,80.0,,,,,,,,,,,,,,,,
669696,,,327,29,22669,-29.22841992,70.04,,,,,,,,,,,
670000,-28.694818703944474,87.6,,,,,,0.08116495609283447,0.7828125,3270,0.2,2.9907327257096767,0.0003,1.7481949,0.05406695604324341,0.9370617941021919,0.7657781228423118,0.035148146364372225
671000,-28.832612436806812,87.4,,,,,,,,,,,,,,,,
671744,,,328,29,22743,-29.089689009999997,75.98,,,,,,,,,,,
